EndNodes_1,EndNodes_2,Weight
1700025G04Rik,Pcgf5,1
1700025G04Rik,Ppara,1
1700025G04Rik,Ppp1r15b,1
1700025G04Rik,Ptpn14,1
1700025G04Rik,Ptprk,-1
1700025G04Rik,Qk,1
1700025G04Rik,Rab27a,1
1700025G04Rik,Rasd1,1
1700025G04Rik,Rel,1
1700025G04Rik,Relb,1
1700025G04Rik,Ripply3,1
1700025G04Rik,Satb1,1
1700025G04Rik,Scx,-1
1700025G04Rik,Slc6a4,1
1700025G04Rik,Sox21,1
1700025G04Rik,Sox6,1
1700025G04Rik,Sox9,-1
1700025G04Rik,Ssbp2,1
1700025G04Rik,Tbx1,-1
1700025G04Rik,Tfap2c,1
1700025G04Rik,Tgfbr3,1
1700025G04Rik,Tle3,1
1700025G04Rik,Tnfaip3,1
1700025G04Rik,Trim16,1
1700025G04Rik,Trps1,-1
1700025G04Rik,Tsc22d1,1
1700025G04Rik,Wnt16,1
1700025G04Rik,Wnt3,1
1700025G04Rik,Wnt5a,1
1700025G04Rik,Zc3h12a,1
1700029F09Rik,Bmp3,1
1700029F09Rik,Hmgn2,1
1700029F09Rik,Il33,1
1700029F09Rik,Lsm4,1
1700029F09Rik,Pcgf5,1
1700029F09Rik,Pdlim1,1
1700029F09Rik,Phgdh,1
1700029F09Rik,Rbmx,1
1700029F09Rik,Ripply3,1
1700029F09Rik,Sox15,1
1700029F09Rik,Tra2b,1
1700029F09Rik,Tsc22d1,1
1700029F09Rik,Wnt16,1
1700029G01Rik,Adrb2,1
1700029G01Rik,Ascl2,1
1700029G01Rik,Atp1b1,1
1700029G01Rik,Ccdc85b,1
1700029G01Rik,Ccnl1,1
1700029G01Rik,Cd55,1
1700029G01Rik,Cd59a,1
1700029G01Rik,Clu,1
1700029G01Rik,Cnn2,1
1700029G01Rik,Foxc1,-1
1700029G01Rik,Foxn3,1
1700029G01Rik,Foxp1,-1
1700029G01Rik,Gata3,1
1700029G01Rik,Hlf,1
1700029G01Rik,Hoxd8,-1
1700029G01Rik,Hsf2,1
