EndNodes_1,EndNodes_2,Weight
1110036E04Rik,Ift57,1
1110049F12Rik,Abt1,1
1110049F12Rik,Asf1a,1
1110049F12Rik,Atp1b1,1
1110049F12Rik,Batf2,-1
1110049F12Rik,Dnajc2,1
1110049F12Rik,Fzd6,1
1110049F12Rik,Fzd7,-1
1110049F12Rik,Ldlr,1
1110049F12Rik,Map3k9,1
1110049F12Rik,Mbnl3,1
1110049F12Rik,Msl3l2,-1
1110049F12Rik,Padi4,1
1110049F12Rik,Prkab1,1
1110049F12Rik,Rg9mtd1,1
1110049F12Rik,Rnf25,1
1110049F12Rik,Tead2,-1
1110049F12Rik,Tox2,1
1110049F12Rik,Trps1,-1
1110049F12Rik,Wdr61,1
1110049F12Rik,Zbtb7a,1
1110049F12Rik,Zfp7,1
1110050K14Rik,Aff2,1
1110050K14Rik,Chrd,1
1110050K14Rik,Creb3l1,1
1110050K14Rik,Fli1,1
1110050K14Rik,Foxf2,1
1110050K14Rik,Gli1,1
1110050K14Rik,Jdp2,1
1110050K14Rik,Lepr,1
1110050K14Rik,Lrrc32,1
1110050K14Rik,Neo1,1
1110050K14Rik,Nfatc4,1
1110050K14Rik,Per1,1
1110050K14Rik,Pir,-1
1110050K14Rik,Pknox2,1
1110050K14Rik,Ptch1,1
1110050K14Rik,Smyd2,-1
1110050K14Rik,Tbx4,1
1110050K14Rik,Tshz3,1
1110054M08Rik,2310042D19Rik,1
1110054M08Rik,Esrra,1
1110054M08Rik,H2afj,1
1110054M08Rik,Hes2,1
1110054M08Rik,Kctd1,1
1110054M08Rik,Nrarp,1
1110054M08Rik,Pkhd1,1
1110054M08Rik,Rab27a,1
1110054M08Rik,Smad5,-1
1110054O05Rik,Pkia,-1
1110054O05Rik,Tmem173,-1
1110054O05Rik,Trak2,-1
1190002H23Rik,4930570G19Rik,1
1190002H23Rik,Acadm,-1
1190002H23Rik,BC030867,1
1190002H23Rik,Enpp1,-1
1190002H23Rik,Phlpp1,-1
1190002H23Rik,Zmiz2,-1
1190002N15Rik,Map3k2,1
1190002N15Rik,Smad6,1
1190003J15Rik,Atp1b1,1
1190003J15Rik,Epcam,1
1190003J15Rik,Fzd6,1
1190003J15Rik,Itga6,1
1190003J15Rik,Jag1,1
1190003J15Rik,Ldlr,1
1190003J15Rik,Lgr4,1
1190003J15Rik,Mbnl3,1
1190003J15Rik,Padi4,1
1190003J15Rik,Ripk4,1
1190003J15Rik,Trim13,1
1190003J15Rik,Trp63,1
1190003J15Rik,Trpv4,1
1190005F20Rik,Hist1h1c,1
1190005F20Rik,Hoxa7,1
1190005F20Rik,Irf7,-1
1190005F20Rik,Zfp747,1
1200011M11Rik,Cyth1,1
1200011M11Rik,Myst2,1
1200011M11Rik,Ppp6r3,1
1200011M11Rik,Reps1,1
1200011M11Rik,Rnf6,1
1200011M11Rik,Rwdd4a,1
1300001I01Rik,1600016N20Rik,1
1300001I01Rik,Casz1,1
1300001I01Rik,Cela1,1
1300001I01Rik,Csnk2a2,1
1300001I01Rik,Ehf,1
1300001I01Rik,Elf3,1
1300001I01Rik,Ell3,1
1300001I01Rik,Esrra,1
1300001I01Rik,F2rl1,1
1300001I01Rik,Gata2,1
1300001I01Rik,Hic2,1
1300001I01Rik,Hoxa9,1
1300001I01Rik,Hoxb7,1
1300001I01Rik,Hoxd3,1
1300001I01Rik,Ighmbp2,1
1300001I01Rik,Lmo1,1
1300001I01Rik,Mapk13,1
1300001I01Rik,Mecom,1
1300001I01Rik,Med17,1
1300001I01Rik,Mn1,-1
1300001I01Rik,Nfia,-1
1300001I01Rik,Nos1ap,1
1300001I01Rik,Ovol1,1
1300001I01Rik,Pmf1,1
1300001I01Rik,Prkcz,1
1300001I01Rik,Rorc,1
1300001I01Rik,Shh,1
1300001I01Rik,Tfcp2l1,1
1300001I01Rik,Trim30a,-1
1300001I01Rik,Trim62,1
1300001I01Rik,Zfp612,1
1300010F03Rik,Arrb2,-1
1300010F03Rik,Chd7,1
1300010F03Rik,Met,1
1300010F03Rik,Nkd2,-1
1300018J18Rik,Hoxd8,1
1300018J18Rik,Ptcd3,1
1300018J18Rik,Wtip,-1
1500002O20Rik,Baiap2l2,1
1500002O20Rik,Crls1,1
1500002O20Rik,Cxcl15,1
1500002O20Rik,Edc3,1
1500002O20Rik,Fgl1,1
1500002O20Rik,Hpgds,1
1500002O20Rik,Hspd1,1
1500002O20Rik,Lipm,1
1500002O20Rik,Lpcat2,1
1500002O20Rik,Nebl,1
1500002O20Rik,Ppp2r2b,1
1500002O20Rik,Prdx6,1
1500002O20Rik,Rbm10,1
1500002O20Rik,Sigmar1,-1
1500002O20Rik,Sox7,1
1500002O20Rik,Tprg,1
1500002O20Rik,Vhl,1
1500009L16Rik,Cfh,1
1500009L16Rik,Csf1,1
1500009L16Rik,Khdrbs3,1
1500009L16Rik,Nod1,1
1500009L16Rik,Zfp423,1
1500011B03Rik,Mycl1,1
1500012F01Rik,Thoc5,-1
1500031L02Rik,Elavl1,-1
1500031L02Rik,Khdrbs1,-1
1500031L02Rik,Ythdf1,-1
1600012H06Rik,Ccdc62,1
1600012H06Rik,Prnp,-1
1600012H06Rik,Zfp768,1
1600014C10Rik,Pcgf6,1
1600014C10Rik,Ppara,1
1600014C10Rik,Tnfrsf11a,1
1600014C10Rik,Zfp641,1
1600016N20Rik,1700007L15Rik,1
1600016N20Rik,1700120C14Rik,1
1600016N20Rik,2010016I18Rik,1
1600016N20Rik,2610018G03Rik,1
1600016N20Rik,2610019F03Rik,1
1600016N20Rik,4930556M19Rik,1
1600016N20Rik,5730508B09Rik,1
1600016N20Rik,5730559C18Rik,1
1600016N20Rik,5930412G12Rik,1
1600016N20Rik,8430408G22Rik,1
1600016N20Rik,9230102O04Rik,1
1600016N20Rik,9530008L14Rik,1
1600016N20Rik,9530036O11Rik,1
1600016N20Rik,A330049M08Rik,1
1600016N20Rik,Abcc3,1
1600016N20Rik,Abhd6,1
1600016N20Rik,Aig1,1
1600016N20Rik,Aim1,1
1600016N20Rik,Aldh1a7,1
1600016N20Rik,Aldh4a1,1
1600016N20Rik,Ankrd22,1
1600016N20Rik,Ano1,1
1600016N20Rik,Ap1m2,1
1600016N20Rik,Apobec3,1
1600016N20Rik,Apoc1,1
1600016N20Rik,Arhgef4,1
1600016N20Rik,Atf5,-1
1600016N20Rik,B230206H07Rik,1
1600016N20Rik,Bbox1,1
1600016N20Rik,Bik,1
1600016N20Rik,C920006O11Rik,1
1600016N20Rik,Casz1,1
1600016N20Rik,Cd200r3,1
1600016N20Rik,Celsr2,1
1600016N20Rik,Ces2b,1
1600016N20Rik,Ckmt1,1
1600016N20Rik,Ctnnal1,1
1600016N20Rik,Cyb561,1
1600016N20Rik,Dctd,1
1600016N20Rik,Degs2,1
1600016N20Rik,Dennd2d,1
1600016N20Rik,Dlgap5,1
1600016N20Rik,Dock8,1
1600016N20Rik,Duoxa1,1
1600016N20Rik,Egfl6,1
1600016N20Rik,Ell3,1
1600016N20Rik,Ephx2,1
1600016N20Rik,Fam57a,1
1600016N20Rik,Fbp2,1
1600016N20Rik,Galnt6,1
1600016N20Rik,Gcap14,-1
1600016N20Rik,Gcnt1,1
1600016N20Rik,Gm14378,1
1600016N20Rik,Gmpr,1
1600016N20Rik,Gpr126,1
1600016N20Rik,Gpr56,1
1600016N20Rik,Grb7,1
1600016N20Rik,Grhl2,1
1600016N20Rik,Hic2,1
1600016N20Rik,Hnf1b,1
1600016N20Rik,Hook1,1
1600016N20Rik,Hsd17b14,1
1600016N20Rik,Il17re,1
1600016N20Rik,Krtcap3,1
1600016N20Rik,LOC545261,-1
1600016N20Rik,Lad1,1
1600016N20Rik,Lmo1,1
1600016N20Rik,Lypd6b,1
1600016N20Rik,Mast1,1
1600016N20Rik,Mecom,1
1600016N20Rik,Med18,1
1600016N20Rik,Mir205,1
1600016N20Rik,Mir429,1
1600016N20Rik,Mpped2,1
1600016N20Rik,Mtss1,1
1600016N20Rik,Myzap,1
1600016N20Rik,Nbeal2,1
