EndNodes_1,EndNodes_2,Weight
0610009O20Rik,Irak1,1
0610009O20Rik,Kat2a,1
0610009O20Rik,Khdrbs1,1
0610009O20Rik,Matr3,1
0610009O20Rik,Ncbp2,1
0610009O20Rik,Nol11,1
0610009O20Rik,Nono,1
0610009O20Rik,Nufip1,1
0610009O20Rik,Parn,1
0610009O20Rik,Pbrm1,1
0610009O20Rik,Ppid,1
0610009O20Rik,Prmt5,1
0610009O20Rik,Prmt7,1
0610009O20Rik,Ptbp1,1
0610009O20Rik,Ptprk,1
0610009O20Rik,Rbbp7,1
0610009O20Rik,Rbm25,1
0610009O20Rik,Rbmxl1,1
0610009O20Rik,Rg9mtd1,1
0610009O20Rik,Rnps1,1
0610009O20Rik,Rps6kb1,1
0610009O20Rik,Ruvbl1,1
0610009O20Rik,Sf3a1,1
0610009O20Rik,Snd1,1
0610009O20Rik,Srebf1,1
0610009O20Rik,Srsf10,1
0610009O20Rik,Srsf6,1
0610009O20Rik,Ss18,1
0610009O20Rik,Ssrp1,1
0610009O20Rik,Syncrip,1
0610009O20Rik,Tada2a,1
0610009O20Rik,Tfam,1
0610009O20Rik,Tfb2m,1
0610009O20Rik,Thoc1,1
0610009O20Rik,Thrap3,1
0610009O20Rik,Trim28,1
0610009O20Rik,Trim32,1
0610009O20Rik,U2af2,1
0610009O20Rik,Ubap2l,1
0610009O20Rik,Unk,1
0610009O20Rik,Utp15,1
0610009O20Rik,Wdr75,1
0610009O20Rik,Wdr77,1
0610009O20Rik,Whsc2,1
0610009O20Rik,Xrcc5,1
0610009O20Rik,Xrcc6,1
0610009O20Rik,Ythdf1,1
0610009O20Rik,Zfp146,1
0610009O20Rik,Zfp422,1
0610009O20Rik,Zfp64,1
0610010K14Rik,Cbx1,1
0610010K14Rik,Ddx39,1
0610010K14Rik,Eif2s1,1
0610010K14Rik,Exosc5,1
0610010K14Rik,Lsm2,1
0610010K14Rik,Magoh,1
0610010K14Rik,Med9,1
0610010K14Rik,Polr2d,1
0610010K14Rik,Rbm25,1
0610010K14Rik,Smarcb1,1
0610010K14Rik,Srsf10,1
0610010K14Rik,Taf9,1
0610010O12Rik,Gapdh,1
0610011L14Rik,2410003K15Rik,1
0610011L14Rik,Ccnc,1
0610011L14Rik,Commd8,1
0610011L14Rik,Dvl3,1
0610011L14Rik,Fech,1
0610011L14Rik,Gatc,1
0610011L14Rik,Ift52,1
0610011L14Rik,Ikbkg,1
0610011L14Rik,Larp4b,1
0610011L14Rik,Mcrs1,1
0610011L14Rik,Med27,1
0610011L14Rik,Mina,1
0610011L14Rik,Mospd1,1
0610011L14Rik,Mterfd1,1
0610011L14Rik,Nfyc,1
0610011L14Rik,Ptcd2,1
0610011L14Rik,Rmnd1,1
0610011L14Rik,Sap18,1
0610011L14Rik,Sirt2,1
0610011L14Rik,Srsf9,1
0610011L14Rik,Tbpl1,1
0610011L14Rik,Terf2ip,1
0610011L14Rik,Traf2,1
0610011L14Rik,Ttc5,1
0610011L14Rik,Uxt,1
0610011L14Rik,Wwox,1
0610011L14Rik,Yaf2,1
0610031J06Rik,1810013D10Rik,1
0610031J06Rik,Ap3s1,1
0610031J06Rik,Atp6v0c,1
0610031J06Rik,Aup1,1
0610031J06Rik,BC004004,1
0610031J06Rik,BC013529,1
0610031J06Rik,Commd6,1
0610031J06Rik,Cox16,1
0610031J06Rik,Cript,1
0610031J06Rik,Dctn6,1
0610031J06Rik,Dda1,1
0610031J06Rik,Dedd,1
0610031J06Rik,Dhrs1,1
0610031J06Rik,Dynlrb1,1
0610031J06Rik,Ebp,1
0610031J06Rik,Fbxo36,1
0610031J06Rik,Hbxip,1
0610031J06Rik,Hsbp1,1
0610031J06Rik,Pddc1,1
0610031J06Rik,Pld3,1
0610031J06Rik,Plscr1,1
0610031J06Rik,Ppm1h,1
0610031J06Rik,Psmd10,1
0610031J06Rik,Rab1b,1
0610031J06Rik,Sdf2,1
0610031J06Rik,Sigirr,1
0610031J06Rik,Snx3,1
0610031J06Rik,Tm2d1,1
0610031J06Rik,Tmem128,1
0610031J06Rik,Tmem219,1
0610031J06Rik,Tmem66,1
0610031J06Rik,Tor2a,1
0610031J06Rik,Trappc2l,1
0610031J06Rik,Trappc4,1
0610031J06Rik,Ufm1,1
0610031J06Rik,Vapa,1
0610031J06Rik,Vta1,1
0610031J06Rik,Wbp2,1
0610031J06Rik,Zcrb1,1
0610037L13Rik,Camk1,1
0610037L13Rik,Cdk7,1
0610037L13Rik,Clk4,1
0610037L13Rik,Clp1,1
0610037L13Rik,Exosc3,1
0610037L13Rik,Fam58b,1
0610037L13Rik,Jmjd6,1
0610037L13Rik,Kti12,1
0610037L13Rik,Med31,1
0610037L13Rik,Mtg1,1
0610037L13Rik,Polr2d,1
0610037L13Rik,Rg9mtd1,1
0610037L13Rik,Thap11,1
0610037L13Rik,Trnau1ap,1
0610037L13Rik,Yrdc,1
0610037P05Rik,C1d,1
0610037P05Rik,Ciao1,1
0610037P05Rik,Commd8,1
0610037P05Rik,Dnttip1,1
0610037P05Rik,Maf1,1
0610037P05Rik,Med8,1
0610037P05Rik,Mterfd1,1
0610037P05Rik,Mtpn,1
0610037P05Rik,Pnp,1
0610037P05Rik,Prkra,1
0610037P05Rik,Psmc2,1
0610037P05Rik,Snx12,1
0610037P05Rik,Taf12,1
0610037P05Rik,Traf2,1
0610037P05Rik,Ube2n,1
0610037P05Rik,Uxt,1
0610040J01Rik,1810074P20Rik,1
0610040J01Rik,Ccnt1,1
0610040J01Rik,Cdc123,1
0610040J01Rik,Cdk7,1
0610040J01Rik,Cdk9,1
0610040J01Rik,Cirbp,1
0610040J01Rik,Clk3,1
0610040J01Rik,Clk4,1
0610040J01Rik,Clp1,1
0610040J01Rik,Cnot8,1
0610040J01Rik,Commd2,1
0610040J01Rik,Fubp3,1
0610040J01Rik,Gtf2e2,1
0610040J01Rik,Lsm1,1
0610040J01Rik,Mcts1,1
0610040J01Rik,Med10,1
0610040J01Rik,Med30,1
0610040J01Rik,Med31,1
0610040J01Rik,Myd88,1
0610040J01Rik,Ngdn,1
0610040J01Rik,Nras,1
0610040J01Rik,Paip2,1
0610040J01Rik,Pin1,1
0610040J01Rik,Polr2g,1
0610040J01Rik,Ppp3ca,1
0610040J01Rik,Pqbp1,1
0610040J01Rik,Prkag1,1
0610040J01Rik,Puf60,1
0610040J01Rik,Rbm7,1
0610040J01Rik,Rela,1
0610040J01Rik,Snw1,1
0610040J01Rik,Srsf5,1
0610040J01Rik,Sumo2,1
0610040J01Rik,Thap11,1
0610040J01Rik,Ube2v1,1
0610040J01Rik,Vps25,1
0610040J01Rik,Yrdc,1
1110001A16Rik,Abhd14b,1
1110001A16Rik,Gtf3a,1
1110001A16Rik,Prdx3,1
1110002B05Rik,Ppp1cc,1
1110002B05Rik,Psmc1,1
1110002B05Rik,Snx6,1
1110002N22Rik,1810063B05Rik,1
1110002N22Rik,2310003L22Rik,1
1110002N22Rik,Atpaf2,1
1110002N22Rik,Bphl,1
1110002N22Rik,Brcc3,1
1110002N22Rik,Ccdc22,1
1110002N22Rik,Coasy,1
1110002N22Rik,Cryzl1,1
1110002N22Rik,Cwc27,1
1110002N22Rik,D3Ertd751e,1
1110002N22Rik,Dap3,1
1110002N22Rik,Eci2,1
1110002N22Rik,Eral1,1
1110002N22Rik,Ercc1,1
1110002N22Rik,Fahd2a,1
1110002N22Rik,Fars2,1
1110002N22Rik,Glod4,1
1110002N22Rik,Gm14326,1
1110002N22Rik,Gtpbp5,1
1110002N22Rik,Itpa,1
1110002N22Rik,Lage3,1
1110002N22Rik,Med27,1
1110002N22Rik,Mettl5,1
1110002N22Rik,Mfsd3,1
1110002N22Rik,Mina,1
1110002N22Rik,Mrpl1,1
1110002N22Rik,Mrpl11,1
1110002N22Rik,Mrpl22,1
1110002N22Rik,Mrpl3,1
1110002N22Rik,Mrpl35,1
1110002N22Rik,Mrpl39,1
1110002N22Rik,Mrpl44,1
1110002N22Rik,Mrps18b,1
1110002N22Rik,Mrps2,1
1110002N22Rik,Mrps30,1
1110002N22Rik,Mtx1,1
1110002N22Rik,Mtx2,1
1110002N22Rik,Nagpa,1
1110002N22Rik,Nif3l1,1
1110002N22Rik,Oxa1l,1
1110002N22Rik,Pdcd2l,1
1110002N22Rik,Pfdn4,1
1110002N22Rik,Ppil3,1
1110002N22Rik,Pstk,1
1110002N22Rik,Rars2,1
1110002N22Rik,Timm8a1,1
1110002N22Rik,Tmem70,1
1110002N22Rik,Tsfm,1
1110002N22Rik,Uqcc,1
1110002N22Rik,Vrk3,1
1110002N22Rik,l7Rn6,1
1110003E01Rik,Bag1,1
1110003E01Rik,Dap,1
1110003E01Rik,Dnajc3,1
1110003E01Rik,Tmf1,1
1110003E01Rik,Xbp1,1
1110004E09Rik,Abt1,1
1110004E09Rik,Ccnh,1
1110004E09Rik,Ccnt1,1
1110004E09Rik,Cdk7,1
1110004E09Rik,Clk4,1
1110004E09Rik,Clp1,1
1110004E09Rik,Eif4e,1
1110004E09Rik,Exosc3,1
1110004E09Rik,Fam105b,1
1110004E09Rik,Kars,1
1110004E09Rik,Magoh,1
1110004E09Rik,Mbnl3,1
1110004E09Rik,Myd88,1
1110004E09Rik,Ngdn,1
1110004E09Rik,Polr2d,1
1110004E09Rik,Pqbp1,1
1110004E09Rik,Ptpn2,1
1110004E09Rik,Rbm17,1
1110004E09Rik,Sars,1
1110004E09Rik,Sip1,1
1110004E09Rik,Smarcb1,1
1110004E09Rik,Snapc1,1
1110004E09Rik,Snw1,1
1110004E09Rik,Taf11,1
1110004E09Rik,Tfb1m,1
1110004E09Rik,Thap11,1
1110004E09Rik,Usp22,1
1110004E09Rik,Wdr61,1
1110004E09Rik,Zfp259,1
1110004F10Rik,Cbx1,1
1110004F10Rik,Ccnh,1
1110004F10Rik,Cdc37,1
1110004F10Rik,Cdk7,1
1110004F10Rik,Cnot8,1
1110004F10Rik,Commd2,1
1110004F10Rik,Cops5,1
1110004F10Rik,Dnttip2,1
1110004F10Rik,Eed,1
1110004F10Rik,Eif2s1,1
1110004F10Rik,Eif4a3,1
1110004F10Rik,Gtf2h3,1
1110004F10Rik,Hax1,1
1110004F10Rik,Mcts1,1
1110004F10Rik,Myd88,1
1110004F10Rik,Paip1,1
1110004F10Rik,Paip2,1
1110004F10Rik,Pin1,1
1110004F10Rik,Polr2d,1
1110004F10Rik,Pqbp1,1
1110004F10Rik,Psmc1,1
1110004F10Rik,Psmc3,1
1110004F10Rik,Ptges3,1
1110004F10Rik,Ptpn2,1
1110004F10Rik,Puf60,1
1110004F10Rik,Rbbp4,1
1110004F10Rik,Rbm17,1
1110004F10Rik,Sars,1
1110004F10Rik,Sf3b4,1
1110004F10Rik,Snw1,1
1110004F10Rik,Sumo2,1
1110004F10Rik,Taf9,1
1110004F10Rik,Ube2i,1
1110004F10Rik,Uchl5,1
1110004F10Rik,Usp22,1
1110004F10Rik,Zfp259,1
1110005A03Rik,2410003K15Rik,1
1110005A03Rik,Ascc1,1
1110005A03Rik,Auh,1
1110005A03Rik,C1d,1
1110005A03Rik,Ccnc,1
1110005A03Rik,Cnot8,1
1110005A03Rik,Commd1,1
1110005A03Rik,Commd2,1
1110005A03Rik,Commd3,1
1110005A03Rik,Commd8,1
1110005A03Rik,Dand5,1
1110005A03Rik,Exosc9,1
1110005A03Rik,Ift52,1
1110005A03Rik,Ilk,1
1110005A03Rik,Med21,1
1110005A03Rik,Med7,1
1110005A03Rik,Med8,1
1110005A03Rik,Mterfd1,1
1110005A03Rik,Mycbp,1
1110005A03Rik,Nfyb,1
