EndNodes_1,EndNodes_2,Weight
1500002O20Rik,Ppm1g,1
1500002O20Rik,Prpf31,1
1500002O20Rik,Psma4,1
1500002O20Rik,Psmc2,1
1500002O20Rik,Pus1,1
1500002O20Rik,Rbm4,1
1500002O20Rik,Rnf126,1
1500002O20Rik,Rnf25,1
1500002O20Rik,Rpp14,1
1500002O20Rik,Scaf11,1
1500002O20Rik,Sco2,1
1500002O20Rik,Setd8,1
1500002O20Rik,Snrpd3,1
1500002O20Rik,Src,1
1500002O20Rik,Stip1,1
1500002O20Rik,Thoc7,1
1500002O20Rik,Timm17a,1
1500002O20Rik,Tinf2,1
1500002O20Rik,Tnk1,1
1500002O20Rik,Tsen54,1
1500002O20Rik,Tymp,1
1500002O20Rik,Ube2g1,1
1500002O20Rik,Ube2l3,1
1500002O20Rik,Vps37a,1
1500002O20Rik,Wwp2,1
1500002O20Rik,Zc3h13,1
1500002O20Rik,Zfp639,1
1500002O20Rik,Znhit2-ps,1
1500009L16Rik,Egr2,1
1500009L16Rik,Tgfb1i1,1
1500010J02Rik,Cdk5rap3,1
1500011B03Rik,Baz2a,1
1500011B03Rik,Hipk2,1
1500011B03Rik,Padi2,1
1500011B03Rik,Prkdc,1
1500011H22Rik,Bdnf,1
1500011H22Rik,Cacna1d,1
1500011H22Rik,Gtf2b,1
1500011H22Rik,L3mbtl3,1
1500011H22Rik,Lrpprc,1
1500011H22Rik,Mphosph8,1
1500011H22Rik,Mybl2,1
1500011H22Rik,Pcbp4,1
1500011H22Rik,Xrcc5,1
1500015O10Rik,Acta2,1
1500015O10Rik,Camk4,1
1500015O10Rik,Cntn2,1
1500015O10Rik,Edar,1
1500015O10Rik,Galr3,1
1500015O10Rik,Id4,1
1500015O10Rik,Irx4,1
1500015O10Rik,Lgr4,1
1500015O10Rik,Lmo1,1
1500015O10Rik,Odz2,1
1500015O10Rik,Pthlh,1
1500015O10Rik,Rbpms,1
1500031L02Rik,1810020D17Rik,1
1500031L02Rik,Gtpbp2,1
1500031L02Rik,Pgr,1
1500031L02Rik,Stk30,1
1500031L02Rik,Ubr2,1
1500031L02Rik,Zfp667,1
1500032L24Rik,Abhd14b,1
