EndNodes_1,EndNodes_2,Weight
1810011O10Rik,Ehd2,1
1810011O10Rik,Endou,1
1810011O10Rik,Eng,1
1810011O10Rik,Esam,1
1810011O10Rik,Ets1,1
1810011O10Rik,Fam176b,1
1810011O10Rik,Fam38a,1
1810011O10Rik,Fas,1
1810011O10Rik,Fmnl3,1
1810011O10Rik,Foxc1,1
1810011O10Rik,Foxf1a,1
1810011O10Rik,Foxf2,1
1810011O10Rik,Fxyd5,1
1810011O10Rik,Galntl2,1
1810011O10Rik,Gbp2,1
1810011O10Rik,Ggta1,1
1810011O10Rik,Gngt2,1
1810011O10Rik,Gsdmd,1
1810011O10Rik,Gstm2,1
1810011O10Rik,Hlx,1
1810011O10Rik,Hrct1,1
1810011O10Rik,Hspb1,1
1810011O10Rik,Ier3,1
1810011O10Rik,Ifitm2,1
1810011O10Rik,Ifitm3,1
1810011O10Rik,Igfbp7,1
1810011O10Rik,Il13ra1,1
1810011O10Rik,Il6ra,1
1810011O10Rik,Iqgap1,1
1810011O10Rik,Irf1,1
1810011O10Rik,Isyna1,1
1810011O10Rik,Kctd10,1
1810011O10Rik,Klf2,1
1810011O10Rik,LOC545261,1
1810011O10Rik,Lama4,1
1810011O10Rik,Lama5,1
1810011O10Rik,Lnx2,1
1810011O10Rik,Map3k8,1
1810011O10Rik,Nes,1
1810011O10Rik,Net1,1
1810011O10Rik,Nr4a2,1
1810011O10Rik,Osmr,1
1810011O10Rik,Parp10,1
1810011O10Rik,Parp14,1
1810011O10Rik,Pcdh12,1
1810011O10Rik,Pear1,1
1810011O10Rik,Pgm5,1
1810011O10Rik,Ppic,1
1810011O10Rik,Prdm1,1
1810011O10Rik,Procr,1
1810011O10Rik,Ptrf,1
1810011O10Rik,Rhbdf2,1
1810011O10Rik,Scube2,1
1810011O10Rik,Serpinb6b,1
1810011O10Rik,Sik1,1
1810011O10Rik,Slfn10-ps,1
1810011O10Rik,Smad6,1
1810011O10Rik,Stat6,1
1810011O10Rik,Tagln2,1
1810011O10Rik,Tbx3,1
1810011O10Rik,Tcf15,1
1810011O10Rik,Tcf7,1
1810011O10Rik,Tfpi,1
1810011O10Rik,Tgfbr2,1
1810011O10Rik,Tgfbr3,1
1810011O10Rik,Tgm2,1
1810011O10Rik,Thbd,1
1810011O10Rik,Tinagl1,1
1810011O10Rik,Tm4sf1,1
1810011O10Rik,Tmem140,1
1810011O10Rik,Tmem204,1
1810011O10Rik,Trim47,1
1810011O10Rik,Tspo,1
1810011O10Rik,Uaca,1
1810011O10Rik,Xlr,1
1810014F10Rik,Nat14,1
1810014F10Rik,Prdx5,1
1810035L17Rik,Ehmt1,1
1810063B05Rik,Mapk9,1
1810063B05Rik,Usp15,1
2010107G23Rik,Cacna1d,1
2010107G23Rik,Ddx25,1
2010107G23Rik,Mapk10,1
2010107G23Rik,Rims1,1
2010107G23Rik,Stx1b,1
2010107G23Rik,Tceal5,1
2010204K13Rik,A930011O12Rik,1
2010204K13Rik,Actl6b,1
2010204K13Rik,Chd5,1
2010204K13Rik,Grin1,1
2010204K13Rik,Inha,1
2010204K13Rik,Myt1l,1
2010204K13Rik,Neurl1a,1
2010300C02Rik,Fhl2,1
2010300C02Rik,Zfp3,1
2010305A19Rik,Ptpn2,1
2010315B03Rik,Cbr1,1
2200002D01Rik,Ctgf,1
2200002D01Rik,Gpr30,1
2200002D01Rik,Nr4a2,1
2200002D01Rik,Pelo,1
2200002D01Rik,Rbpms,1
2200002D01Rik,Stat6,1
2200002D01Rik,Traf5,1
2210013O21Rik,Etv3,1
2210013O21Rik,Nfe2l1,1
2210020M01Rik,Myocd,1
2210020M01Rik,Tbx18,1
2210020M01Rik,Tfap2b,1
2210403K04Rik,Mef2c,1
2210404O09Rik,Stau2,1
2210404O09Rik,Zfp286,1
2210409D07Rik,Prox1,1
2210409D07Rik,Trim13,1
2310003C23Rik,Prpf18,1
2310003F16Rik,Npm1,1
2310003F16Rik,Usp3,1
2310003L22Rik,Btrc,1
2310004N24Rik,Bhlhe41,1
2310004N24Rik,Prkca,1
2310009A05Rik,Dnajc2,1
2310009A05Rik,Eny2,1
2310009A05Rik,Ptpn2,1
2310030G06Rik,Tesc,1
2310030N02Rik,Eid2,1
2310035K24Rik,Zfp329,1
2310044G17Rik,5730403B10Rik,1
2310044G17Rik,Adora1,1
2310044G17Rik,Atrn,1
2310044G17Rik,B3gnt1,1
2310044G17Rik,Enpp5,1
2310044G17Rik,Itfg1,1
2310044G17Rik,Scamp5,1
2310044H10Rik,Zfp706,1
2310046A06Rik,Grin2a,1
2310046A06Rik,Kcnh3,1
2310047B19Rik,Ccnt1,1
2310057M21Rik,Rc3h2,1
2310061I04Rik,Ogfod1,1
2310061I04Rik,Wasl,1
2310061I04Rik,Zfp93,1
2400009B08Rik,Prkcz,1
2410002F23Rik,Smarcc1,1
2410002F23Rik,Zfp580,1
2410002O22Rik,Ecd,1
2410002O22Rik,Eny2,1
2410002O22Rik,Gzf1,1
2410002O22Rik,Nsd1,1
2410002O22Rik,Pik3ca,1
2410002O22Rik,Srek1,1
2410002O22Rik,Yaf2,1
2410016O06Rik,Smn1,1
2410021H03Rik,Prkcz,1
2410022L05Rik,Gatsl2,1
2410089E03Rik,Ikbkap,1
2410137F16Rik,Dlx6as1,1
2410137F16Rik,Scrt2,1
2500003M10Rik,Cct3,1
2500003M10Rik,Khdrbs1,1
2500003M10Rik,Khsrp,1
2500003M10Rik,Zfp207,1
2500004C02Rik,Cby1,1
2510003E04Rik,Apbb1,1
2510003E04Rik,Cpeb1,1
2510003E04Rik,Itch,1
2510003E04Rik,Mapk8ip1,1
2510003E04Rik,Npat,1
2510003E04Rik,Zfp706,1
2610002D18Rik,Mxd3,1
2610002J02Rik,Taf6,1
2610002M06Rik,Acvr1b,1
2610002M06Rik,Pdpk1,1
2610002M06Rik,Rps6ka2,1
2610002M06Rik,Zfp280d,1
2610019F03Rik,Acvrl1,1
2610019F03Rik,Bmpr2,1
2610019F03Rik,Lmo2,1
2610019F03Rik,Nck1,1
2610021K21Rik,Edar,1
2610021K21Rik,Tgif2,1
2610029I01Rik,Gtf2ird2,1
2610035F20Rik,Zic5,1
2610039C10Rik,Ddx39,1
2610039C10Rik,Trp53,1
2610039C10Rik,Wdr5,1
2610100L16Rik,Mir124a-2,1
2700007P21Rik,Tgs1,1
2700029M09Rik,Celf1,1
2700029M09Rik,Gtf2a2,1
2700029M09Rik,Pten,1
2700050L05Rik,9130401M01Rik,1
2700050L05Rik,Bbs5,1
2700050L05Rik,Ccdc28a,1
2700050L05Rik,Cdk7,1
2700050L05Rik,Mapk8,1
2700050L05Rik,Mcts1,1
2700050L05Rik,Mrpl19,1
2700050L05Rik,Rab3ip,1
2700050L05Rik,Sbno1,1
2700050L05Rik,Stk25,1
2700050L05Rik,Tmem57,1
2700050L05Rik,Vps45,1
2700060E02Rik,Bod1,1
2700060E02Rik,Ccdc124,1
2700060E02Rik,Eif3k,1
2700060E02Rik,Ncl,1
2700060E02Rik,Nol7,1
2700060E02Rik,Pdap1,1
2700060E02Rik,Psmc6,1
2700060E02Rik,Sf3a3,1
2700060E02Rik,Sf3b1,1
2700060E02Rik,Snrpd2,1
2700070H01Rik,Sall4,1
2700090O03Rik,Rbfox3,1
2700090O03Rik,Trim66,1
2810008M24Rik,Cln3,1
2810029C07Rik,Zfp930,1
2810405F15Rik,Pou3f4,1
2810459M11Rik,Hes5,1
2810459M11Rik,Pou3f2,1
2810459M11Rik,Sox21,1
2810468N07Rik,Cln3,1
2810468N07Rik,Dusp26,1
2810468N07Rik,Edil3,1
2810468N07Rik,Erbb3,1
2810468N07Rik,Gm98,1
2810468N07Rik,Il1rap,1
2810468N07Rik,Mir219-2,1
2810468N07Rik,Nbas,1
2810468N07Rik,Pcbp4,1
2810468N07Rik,Sirt2,1
2810468N07Rik,Sox10,1
2900011O08Rik,Grm5,1
2900011O08Rik,Gspt2,1
2900011O08Rik,Nfatc2,1
2900011O08Rik,Vstm2a,1
2900026A02Rik,Ctgf,1
2900026A02Rik,Ecm1,1
2900026A02Rik,Gcnt2,1
2900026A02Rik,Nr4a2,1
2900026A02Rik,Ptp4a3,1
2900026A02Rik,Stat6,1
2900026A02Rik,Tbx3,1
2900056M20Rik,A930015D03Rik,1
2900056M20Rik,Aak1,1
2900056M20Rik,Ankrd13d,1
2900056M20Rik,Atp5sl,1
2900056M20Rik,Cacna1d,1
2900056M20Rik,Coq3,1
2900056M20Rik,Epm2aip1,1
2900056M20Rik,Fam126b,1
2900056M20Rik,Gnb5,1
2900056M20Rik,Letm2,1
2900056M20Rik,Map3k12,1
2900056M20Rik,Spata7,1
2900056M20Rik,Zfp93,1
2900056M20Rik,Zfp941,1
2900079G21Rik,Zfp575,1
3100003L05Rik,Adcyap1,1
3100003L05Rik,Barhl1,1
3100003L05Rik,Lmx1a,1
3100003L05Rik,Uncx,1
3100003L05Rik,Vwc2l,1
3110003A17Rik,Mn1,1
3110021A11Rik,Meis2,1
3110021N24Rik,Brms1l,1
3110039M20Rik,Meis2,1
3110039M20Rik,Mir153,1
3110039M20Rik,Six3,1
3110039M20Rik,Zfp786,1
3110043O21Rik,Atf2,1
3110043O21Rik,Ift52,1
3110043O21Rik,Rc3h2,1
3110043O21Rik,Rnf14,1
3110047P20Rik,Atoh7,1
3110047P20Rik,Bdnf,1
3110047P20Rik,Esrrg,1
3110047P20Rik,Lin28b,1
3110047P20Rik,Mir124a-3,1
3110047P20Rik,Prdm8,1
3110047P20Rik,Scrt1,1
3110047P20Rik,Uncx,1
3110082I17Rik,Ier5,1
3632454L22Rik,Atoh7,1
3830403N18Rik,Ahnak,1
3830403N18Rik,Anxa3,1
3830403N18Rik,Cast,1
3830403N18Rik,Cebpd,1
3830403N18Rik,Cfh,1
3830403N18Rik,D14Ertd668e,1
3830403N18Rik,Ecm1,1
3830403N18Rik,Eng,1
3830403N18Rik,Fam129b,1
3830403N18Rik,Fas,1
3830403N18Rik,Foxc1,1
3830403N18Rik,Foxf1a,1
3830403N18Rik,Foxf2,1
3830403N18Rik,Fzd4,1
3830403N18Rik,Hlx,1
3830403N18Rik,Id1,1
3830403N18Rik,Klf2,1
3830403N18Rik,Klf4,1
3830403N18Rik,Mir23a,1
3830403N18Rik,Mir24-2,1
3830403N18Rik,Mir27a,1
3830403N18Rik,Myh9,1
3830403N18Rik,Parp10,1
3830403N18Rik,Parp14,1
3830403N18Rik,Prdm1,1
3830403N18Rik,Prkd2,1
3830403N18Rik,Serpinb9,1
3830403N18Rik,Sertad1,1
3830403N18Rik,Smad6,1
3830403N18Rik,Tbx3,1
3830403N18Rik,Tcf15,1
3830403N18Rik,Tcf7,1
3830403N18Rik,Tgfb1,1
3830403N18Rik,Tgfbr2,1
3830403N18Rik,Trim6,1
3830403N18Rik,Zfp36,1
4632427E13Rik,Tceal8,1
4632434I11Rik,Cks2,1
4732418C07Rik,Dip2a,1
4732418C07Rik,Gm98,1
4732418C07Rik,Otud7b,1
4732418C07Rik,Rhog,1
4732418C07Rik,Secisbp2l,1
4732418C07Rik,Sema4d,1
4732418C07Rik,Spg20,1
4732418C07Rik,Trf,1
4833419F23Rik,Cnn2,1
4833419F23Rik,D14Ertd668e,1
