EndNodes_1,EndNodes_2,Weight
1810027O10Rik,Cks2,1
1810027O10Rik,Lpin2,1
1810029B16Rik,Apex1,1
1810029B16Rik,Cdk6,1
1810029B16Rik,Cebpz,1
1810029B16Rik,Eif4a3,1
1810029B16Rik,Khdrbs1,1
1810029B16Rik,Lrpprc,1
1810029B16Rik,Lsm2,1
1810029B16Rik,Med8,1
1810029B16Rik,Mrpl12,1
1810029B16Rik,Mrto4,1
1810029B16Rik,Patl1,1
1810029B16Rik,Pprc1,1
1810029B16Rik,Rnps1,1
1810029B16Rik,Srfbp1,1
1810029B16Rik,Suv39h2,1
1810029B16Rik,Tardbp,1
1810033B17Rik,Ace,1
1810033B17Rik,Il1r2,1
1810033B17Rik,Mapk14,1
1810033B17Rik,Tcf7l2,1
1810035L17Rik,2410091C18Rik,1
1810035L17Rik,ERCC-00130,-1
1810035L17Rik,Eci1,1
1810035L17Rik,Edem2,1
1810035L17Rik,Glod4,1
1810035L17Rik,Got2,1
1810035L17Rik,Grsf1,1
1810035L17Rik,Mpv17l2,1
1810035L17Rik,Mrps18c,1
1810035L17Rik,Ogfod1,1
1810035L17Rik,Pde12,1
1810035L17Rik,Pdxk,1
1810035L17Rik,Rpn1,1
1810035L17Rik,Slc25a1,1
1810035L17Rik,Smek2,1
1810035L17Rik,Tbce,1
1810035L17Rik,Tfrc,1
1810043H04Rik,Acta1,1
1810043H04Rik,Calr,1
1810043H04Rik,Ewsr1,1
1810043H04Rik,Ift52,1
1810043H04Rik,Lsm3,1
1810046K07Rik,Bhlhe41,1
1810046K07Rik,Irf4,1
1810046K07Rik,Mef2b,1
1810062O18Rik,Mir150,1
1810063B07Rik,Lpar5,1
1810063B07Rik,Rcbtb1,1
2010001M09Rik,Cd38,1
2010001M09Rik,Cd81,1
2010001M09Rik,Ebf1,1
2010001M09Rik,Pmf1,1
2010001M09Rik,Tcf4,1
2010002N04Rik,Cebpg,1
2010002N04Rik,Id1,-1
2010016I18Rik,Nlrc5,1
2010016I18Rik,Tnip1,1
2010107E04Rik,Dkc1,1
2010107E04Rik,Ubtf,1
2010107E04Rik,Wdr5,1
2010111I01Rik,Airn,1
2010204K13Rik,Gnl3,1
2010204K13Rik,Hdgf,1
2010204K13Rik,Lrpprc,1
2010204K13Rik,Mir155,1
2010204K13Rik,Mrpl12,1
2010204K13Rik,Prpf19,1
2010204K13Rik,Pus7,1
2010204K13Rik,Rai12,1
2010204K13Rik,Rdbp,1
2010204K13Rik,Rnps1,1
2010204K13Rik,Suv39h2,1
2010321M09Rik,Bend3,1
2010321M09Rik,Chaf1b,1
2010321M09Rik,Cnpy2,1
2010321M09Rik,Gemin5,1
2010321M09Rik,Larp1,1
2010321M09Rik,Psmd9,1
2010321M09Rik,Rnaseh2b,1
2010321M09Rik,Smyd2,1
2010321M09Rik,Tyms,1
2210009G21Rik,Pnp,1
2210010C17Rik,Bcl11b,1
2210010C17Rik,Camk4,1
2210010C17Rik,Cd28,1
2210010C17Rik,Cd3e,1
2210010C17Rik,Dzip1,1
2210010C17Rik,F2rl1,1
2210010C17Rik,Il7r,1
2210010C17Rik,Irak2,-1
2210010C17Rik,Slfn1,1
2210010C17Rik,Tcf7,1
2210010C17Rik,Tesc,1
2210016L21Rik,Cdk5,1
2210411K11Rik,Gspt1,1
2310003C23Rik,Cxxc1,1
2310003C23Rik,Gatad1,1
2310003C23Rik,Mybbp1a,1
2310003C23Rik,Nup62,1
2310003C23Rik,Phf20,1
2310003C23Rik,Ptcd3,1
2310003C23Rik,Smarcc1,1
2310003C23Rik,Ssrp1,1
2310003C23Rik,Tfpt,1
2310003C23Rik,U2af2,1
2310003F16Rik,2500003M10Rik,1
2310003F16Rik,Eif4e,1
2310003F16Rik,Eif5b,1
2310003F16Rik,Esf1,1
2310003F16Rik,Fkbp8,1
2310003F16Rik,Gtf2h5,1
2310003F16Rik,Hnrnpa2b1,1
2310003F16Rik,Hnrpdl,1
2310003F16Rik,Med31,1
2310003F16Rik,Nme1,1
2310003F16Rik,Phb2,1
2310003F16Rik,Psmc1,1
2310003F16Rik,Taf1d,1
2310003H01Rik,Rfx7,1
2310003H01Rik,Rprd1a,1
2310008H09Rik,Cdk5,1
2310008H09Rik,Ncbp2,1
2310008H09Rik,Nedd4,1
2310008H09Rik,Srebf1,1
2310016M24Rik,Kdm4a,1
2310016M24Rik,Mvk,1
2310030N02Rik,Aatf,1
2310030N02Rik,Ahctf1,1
2310030N02Rik,Asf1b,1
2310030N02Rik,Bcor,1
2310030N02Rik,Bend3,1
2310030N02Rik,C1d,1
2310030N02Rik,Caprin1,1
2310030N02Rik,Cdk8,1
2310030N02Rik,Ddx39,1
2310030N02Rik,Eif4g1,1
2310030N02Rik,Mars,1
2310030N02Rik,Mrpl12,1
2310030N02Rik,Nfyb,1
2310030N02Rik,Prdx3,1
2310030N02Rik,Psmc3,1
2310030N02Rik,Rbmxl1,1
2310030N02Rik,Ruvbl1,1
2310030N02Rik,Srsf10,1
2310030N02Rik,Srsf3,1
2310030N02Rik,Top1,1
2310030N02Rik,Uhrf1,1
2310030N02Rik,Vegfb,1
2310030N02Rik,Wdr43,1
2310033P09Rik,Akap8,1
2310033P09Rik,Ddx1,1
2310033P09Rik,Hnrnpu,1
2310033P09Rik,Ino80,1
2310033P09Rik,Mbd3,1
2310033P09Rik,Ncl,1
2310033P09Rik,Prpf19,1
2310033P09Rik,Sap18,1
2310033P09Rik,Taf1a,1
2310033P09Rik,Tcerg1,1
2310037I24Rik,2500003M10Rik,1
2310039H08Rik,Phb,1
2310044G17Rik,Agpat3,1
2310044G17Rik,Cadm4,1
2310044G17Rik,Mettl17,1
2310044H10Rik,Cbx3,1
2310044H10Rik,Cebpd,-1
2310044H10Rik,Eif3e,1
2310044H10Rik,Tpr,1
2310061C15Rik,Edc3,1
2310061C15Rik,Suv420h2,1
2410002F23Rik,Apex1,1
2410002F23Rik,Btf3,1
2410002F23Rik,C1qbp,1
