EndNodes_1,EndNodes_2,Weight
Acat1,Mkks,1
Acat1,Prdx5,1
Ace,Adcy7,1
Ace,C3,1
Ace,C7,1
Ace,Cd276,1
Ace,Gxylt2,1
Acer2,Ednrb,1
Aco2,Sod2,1
Aco2,Trp53inp2,1
Acot13,Apbb1,1
Acot13,Prdx2,1
Acot13,Pstk,1
Acot13,Stau2,1
Acpl2,Nfix,1
Acsl1,Cited4,1
Acss3,Gdf6,1
Actc1,Actn2,1
Actc1,Mb,1
Actc1,Myh6,1
Actc1,Myoz2,1
Actc1,Ttn,1
Actn2,Csrp3,1
Actn2,Hamp,1
Actn2,Hfe2,1
Actn2,Kcnq1,1
Acyp2,Ppara,1
Adamts12,Gli3,1
Adamts12,Loxl3,1
Adamts15,Gdf6,1
Adamts2,Aebp1,1
Adamts2,Ar,1
Adamts2,Col1a1,1
Adamts2,Creb3l1,1
Adamts2,Eda,1
Adamts2,Egfr,1
Adamts2,Gli2,1
Adamts2,Nrip1,1
Adamts2,Pdgfra,1
Adamts2,Tcf21,1
Adamts2,Twist2,1
Adamts5,Aebp1,1
Adamts5,C3,1
Adamts5,Clec3b,1
Adamts5,Egfr,1
Adamts5,Larp6,1
Adamts5,Pdgfra,1
Adamts5,Ptgis,1
Adamts8,Gpc1,1
Adamtsl2,Foxp2,1
Adamtsl3,Ret,1
Adck1,Tfb2m,1
Adcy1,Ttn,1
Adcy4,Tal1,1
Adcy7,Aebp1,1
Adcy7,Aff3,1
Adcy7,Ar,1
Adcy7,Cmklr1,1
Adcy7,Larp6,1
Adcy7,Pdgfra,1
Adcy7,Ptgis,1
Adcy7,Sh3pxd2b,1
Adprhl1,Ankrd1,1
Adprhl1,Csrp3,1
Adra1b,Srrm4,1
Aebp1,Aff3,1
Aebp1,Anks6,1
Aebp1,Arap1,1
Aebp1,B3gnt9-ps,1
Aebp1,Cercam,1
Aebp1,Col14a1,1
Aebp1,Col15a1,1
Aebp1,Dclk1,1
Aebp1,Dpp7,1
Aebp1,Dpysl3,1
Aebp1,Dram1,1
Aebp1,Entpd2,1
Aebp1,Eps15,1
Aebp1,Fam114a1,1
Aebp1,Fgfr1,1
Aebp1,G530011O06Rik,1
Aebp1,Gem,1
Aebp1,Gpx7,1
Aebp1,Gxylt2,1
Aebp1,Htra3,1
Aebp1,Islr,1
Aebp1,Larp6,1
Aebp1,Loxl1,1
Aebp1,Lpar1,1
Aebp1,Mfap5,1
Aebp1,Mmp16,1
Aebp1,Mmp19,1
Aebp1,Mmp2,1
Aebp1,Mxra8,1
Aebp1,Negr1,1
Aebp1,Nupr1,1
Aebp1,Olfml1,1
Aebp1,Pdgfra,1
Aebp1,Pigz,1
Aebp1,Prelp,1
Aebp1,Ptgis,1
Aebp1,Qpct,1
Aebp1,Rnase4,1
Aebp1,Rnh1,1
Aebp1,S1pr2,1
Aebp1,Scpep1,1
Aebp1,Serpinf1,1
Aebp1,Sh3d19,1
Aebp1,Spon2,1
Aebp1,Sulf1,1
Aebp1,Timp2,1
Aebp1,Tnxb,1
Aebp1,Ubtd2,1
Aebp1,Vcan,1
Afap1l1,Fzd6,1
Aff3,Ar,1
Aff3,Arap1,1
Aff3,B3gnt9-ps,1
Aff3,C1qtnf7,1
Aff3,Cercam,1
Aff3,Col14a1,1
Aff3,Col15a1,1
Aff3,Col5a1,1
Aff3,Dact2,1
Aff3,Dclk1,1
Aff3,Dram1,1
Aff3,Entpd2,1
Aff3,Eps15,1
Aff3,Fam198a,1
Aff3,Fam20c,1
Aff3,Gpx7,1
Aff3,Gxylt2,1
Aff3,Igsf10,1
Aff3,Islr,1
Aff3,Kcne1l,1
Aff3,Larp6,1
Aff3,Loxl1,1
Aff3,Lpar1,1
Aff3,Mfap5,1
Aff3,Mmp16,1
Aff3,Mmp19,1
Aff3,Mmp2,1
Aff3,Negr1,1
Aff3,Nfix,1
Aff3,Nupr1,1
Aff3,Olfml1,1
Aff3,Pdgfra,1
Aff3,Pigz,1
Aff3,Ptgis,1
Aff3,Rap2a,1
Aff3,S1pr2,1
Aff3,Scara3,1
Aff3,Scd1,1
Aff3,Sec16b,1
Aff3,Serpina3n,1
Aff3,Sh3pxd2b,1
Aff3,Sulf2,1
Aff3,Tnxb,1
Aff3,Twist2,1
Aff3,Ubtd2,1
Aff3,Ust,1
Aff3,Vcan,1
Afg3l2,Apbb1,1
Afg3l2,Naa15,1
Aga,Cdk5rap3,1
Agl,Coq7,1
Agl,Esrra,1
Agl,Hipk2,1
Agl,Lrpprc,1
Agl,Supv3l1,1
Agt,Ung,1
Agtpbp1,Fastk,1
Agtpbp1,Lrpprc,1
Agtpbp1,Supv3l1,1
Ahi1,Rtkn,1
Ahi1,Sh3pxd2b,1
Ak4,Apbb1,1
Ak4,Naa15,1
Ak4,Pstk,1
Akap1,Esrra,1
Akap1,Sod2,1
Akap5,Nos2,1
Akap6,Crhr2,1
Akap6,Myom1,1
Akap6,Rbm38,1
Akr1b10,Ndufa13,1
Akr1b8,Atf5,1
Akr1b8,Lefty1,1
Akr1b8,Nap1l1,1
Akt2,Cisd2,1
Akt2,Lynx1,1
Akt2,Rhoq,1
Akt2,Sspn,1
Alas1,Fxr1,1
Alas1,Ptcd2,1
Aldh1a1,Sfrp1,1
Aldh1a1,Vgll3,1
Aldh1a2,Apbb1ip,1
Aldh1a2,Ccdc48,1
Aldh1a2,Dclk1,1
Aldh1a2,Enpp2,1
Aldh1a2,Il33,1
Aldh1a2,Mmp19,1
Aldh1a2,Ms4a4d,1
Aldh1a2,Pcdh9,1
Aldh1a2,Pcsk6,1
Aldh1a2,Pi15,1
Aldh1a2,Prelp,1
Aldh1a2,Rab39b,1
Aldh1a2,Rhou,1
Aldh1a2,Sgms2,1
Aldh1a2,Sh3d19,1
Aldh1a2,Sulf1,1
Aldh4a1,Pstk,1
Aldh7a1,Fzd2,1
Aldh7a1,Nfix,1
Aldh7a1,Ptov1,1
Alkbh7,Apbb1,1
Alkbh7,Lrpprc,1
Alpk2,Klhl31,1
Alpk3,Stau2,1
Amz2,Mkks,1
Ang,Arsk,1
Ang,Cercam,1
